"id","grade","ref","tau","lvBeta","lvA","lvEes","laEmax","laEmin","laV0","vStressed","svr","cSys","pvr","hr","protocol","x","HR","CO","SV","EF","MAP","LAP","EDP","EDV","mPAP","RAP","E","A","EA","DT","ep","Eep","LAVI","TRv","SD","echoGrade","lapHigh"
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"volume",750,65.131,4.4984,69.066,0.55144,100.32,19.202,21.952,125.25,24.928,10.584,87.734,59.782,1.4676,175.53,5.9838,14.662,38.845,2.3779,2.4966,2,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"volume",1000,64.438,4.4931,69.729,0.55179,101.19,20.794,23.623,126.37,26.514,12.085,88.468,61.034,1.4495,176.76,5.8907,15.018,39.513,2.3891,2.6864,2,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"volume",1500,63.099,4.4717,70.868,0.55261,102.83,23.991,26.978,128.24,29.681,15.166,89.38,63.327,1.4114,178.88,5.6885,15.712,40.576,2.4039,2.9664,2,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"volume",2000,61.82,4.4398,71.818,0.55356,104.41,27.202,30.355,129.74,32.852,18.323,89.95,65.387,1.3757,179.86,5.4772,16.423,41.373,2.4116,3.1443,2,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"afterload",0.7,67.518,4.8257,71.473,0.60756,76.736,13.659,15.719,117.64,19.8,6.9453,83.519,53.72,1.5547,189.17,6.2212,13.425,36.087,2.2924,2.1915,2,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"afterload",0.85,67.518,4.6484,68.847,0.57734,87.518,14.08,16.345,119.25,19.995,6.6364,83.342,54.695,1.5237,183.06,6.2145,13.411,36.083,2.3073,2.0419,2,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"afterload",1,67.518,4.483,66.396,0.55041,97.526,14.459,16.91,120.63,20.165,6.3559,82.876,55.56,1.4916,178.07,6.2046,13.357,36.067,2.3204,1.8864,2,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"afterload",1.25,67.518,4.2314,62.671,0.5112,112.7,15.024,17.764,122.61,20.413,5.9375,81.678,56.82,1.4375,171.48,6.184,13.208,36.038,2.3392,1.8462,2,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"afterload",1.5,67.518,4.0055,59.324,0.4775,126.24,15.52,18.521,124.25,20.621,5.5713,80.111,57.892,1.3838,165.34,6.1598,13.005,36.004,2.3548,1.9841,2,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"afterload",1.75,67.518,3.8011,56.297,0.44812,138.37,15.956,19.194,125.64,20.797,5.2497,78.302,58.82,1.3312,160.61,6.1332,12.767,35.965,2.3677,2.1248,1,0
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"surge",1,67.518,4.1355,61.25,0.47693,132.87,19.319,22.712,128.43,24.586,8.2844,85.108,62.357,1.3648,158.53,6.0294,14.115,38.457,2.442,2.3346,2,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"af",70,69.479,4.1221,59.329,0.54092,92.657,14.515,14.144,111.19,19.784,7.0426,83.851,0,NA,182.3,6.218,13.485,35.543,2.2202,1.1907,NA,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"af",90,89.33,4.5479,50.911,0.51987,95.613,14.408,11.552,107.02,20.239,5.8213,85.306,0,NA,183.93,6.2403,13.67,34.597,2.2493,1.02,NA,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"af",110,109.18,4.4496,40.755,0.49163,95.658,16.439,12.394,88.817,22.054,5.8044,88.147,0,NA,181.11,6.2693,14.06,35.21,2.2637,1.352,NA,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"af",130,129.03,3.9876,30.904,0.45208,92.932,20.163,17.342,64.795,25.119,6.7367,98.676,0,NA,183.27,6.2254,15.851,37.678,2.2387,1.1877,NA,1
"g2-038",2,0,0.065085,0.037465,0.25704,2.8185,1.1745,0.33501,46.593,860.06,1.1755,0.70188,0.054372,67.518,"af",150,148.88,3.1728,21.311,0.39686,80.275,23.38,24.258,43.641,27.431,8.1703,92.301,0,NA,NA,6.0801,15.181,39.695,2.2305,1.4213,NA,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",0,73.741,4.2669,57.863,0.55793,96.078,16.626,19.66,103.71,22.046,5.9981,74.81,62.993,1.1876,168.42,5.3663,13.941,43.597,2.3969,2.3731,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",-2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",-1500,89.001,3.2106,36.074,0.51541,77.086,6.8168,5.1769,69.991,10.898,1.5354,54.219,78.613,0.68969,NA,5.6088,9.6668,32.994,1.8342,1.8388,1,0
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",-1000,80.84,3.8622,47.775,0.5416,88.224,9.5046,9.771,88.219,14.413,2.3077,59.265,76.837,0.77131,NA,5.5407,10.696,36.889,2.0976,1.7348,1,0
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",-750,78.249,4.0401,51.632,0.54868,91.151,11.279,12.491,94.12,16.409,2.9471,64.332,70.76,0.90916,NA,5.5059,11.684,38.891,2.2043,1.8917,1,0
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",-500,76.338,4.1566,54.45,0.55323,93.284,13.084,15.144,98.428,18.365,3.7918,68.659,65.816,1.0432,247.97,5.4667,12.559,40.7,2.2875,2.0449,1,0
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",-250,74.9,4.2261,56.423,0.55601,94.858,14.878,17.525,101.48,20.247,4.8205,72.156,63.466,1.1369,172.83,5.4214,13.309,42.27,2.3505,2.2039,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",250,72.717,4.2881,58.97,0.55914,97.176,18.341,21.653,105.46,23.787,7.2759,76.755,63.314,1.2123,166.34,5.3009,14.479,44.715,2.4321,2.5528,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",500,71.806,4.3022,59.915,0.56045,98.153,20.033,23.583,106.9,25.496,8.6334,78.174,63.952,1.2224,166.06,5.2263,14.958,45.664,2.4594,2.73,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",750,70.964,4.3086,60.715,0.56153,99.11,21.715,25.476,108.13,27.187,10.046,79.21,64.637,1.2255,166.13,5.1462,15.392,46.466,2.4814,2.8917,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",1000,70.142,4.3071,61.406,0.56239,100.04,23.389,27.323,109.19,28.86,11.497,79.983,65.301,1.2248,166.93,5.0597,15.808,47.149,2.4992,3.0234,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",1500,68.612,4.2973,62.632,0.56456,101.74,26.724,31.055,110.94,32.181,14.499,81.088,66.587,1.2178,168.62,4.8775,16.625,48.251,2.5252,3.2346,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"volume",2000,67.164,4.2728,63.618,0.56641,103.41,30.042,34.674,112.32,35.469,17.589,81.849,67.782,1.2075,169.51,4.6905,17.45,49.084,2.5424,3.5075,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"afterload",0.7,73.746,4.639,62.905,0.61859,76.274,15.972,18.622,101.69,21.861,6.6555,75.622,61.982,1.2201,177.02,5.3649,14.096,43.714,2.3752,2.5747,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"afterload",0.85,73.746,4.4461,60.289,0.58657,86.612,16.323,19.175,102.78,21.968,6.3083,75.388,62.531,1.2056,172.46,5.3686,14.043,43.662,2.3872,2.3616,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"afterload",1,73.746,4.2669,57.859,0.55791,96.09,16.629,19.663,103.71,22.05,5.9978,74.816,63,1.1876,168.38,5.3664,13.942,43.599,2.3971,2.373,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"afterload",1.25,73.746,3.9971,54.201,0.51609,110.28,17.076,20.389,105.03,22.155,5.5419,73.377,63.681,1.1523,162.93,5.3547,13.703,43.497,2.4103,2.5314,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"afterload",1.5,73.746,3.7573,50.948,0.48025,122.73,17.449,21.006,106.09,22.224,5.1535,71.524,64.243,1.1133,158.17,5.3368,13.402,43.389,2.4199,2.6982,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"afterload",1.75,73.746,3.5428,48.041,0.44914,133.71,17.763,21.53,106.97,22.265,4.8203,69.43,64.709,1.073,154.54,5.3144,13.064,43.278,2.4269,2.8719,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"surge",1,73.746,3.8955,52.822,0.48042,129.57,21.604,25.785,109.96,26.554,7.6706,76.179,67.84,1.1229,152.1,5.2084,14.626,46.025,2.5321,3.1605,2,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"af",70,69.479,3.6332,52.292,0.55452,87.621,16.876,16.624,95.689,21.505,7.3196,75.475,0,NA,172.92,5.365,14.068,43.333,2.2734,1.3735,NA,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"af",90,89.33,3.9482,44.198,0.52881,90.296,16.692,14.229,91.688,21.735,6.2417,76.384,0,NA,172.17,5.409,14.122,42.408,2.2834,1.1568,NA,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"af",110,109.18,3.7771,34.595,0.49387,89.195,18.634,15.228,75.27,23.409,6.4182,77.303,0,NA,169.44,5.4362,14.22,43.161,2.2826,1.4548,NA,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"af",130,129.03,3.3074,25.632,0.44455,84.037,22.086,19.973,53.625,26.236,7.5883,83.715,0,NA,170.78,5.4154,15.459,45.439,2.2287,1.3139,NA,1
"g2-039",2,0,0.074295,0.045384,0.28036,2.9776,1.2169,0.3377,68.917,892.89,1.2224,1.0701,0.054209,73.746,"af",150,148.88,2.591,17.403,0.3432,69.757,23.603,24.787,41.176,27.028,9.0759,77.598,0,NA,NA,5.266,14.736,45.825,2.1471,1.6212,NA,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",0,67.559,4.3333,64.141,0.54495,97.47,14.945,18.153,117.71,21.01,7.3416,75.161,81.311,0.92437,183.89,5.6292,13.352,43.867,2.3106,3.3321,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",-2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",-1500,78.54,3.6085,45.945,0.51985,83.335,5.7935,5.4656,88.382,10.839,1.5607,51.821,79.957,0.64811,NA,5.937,8.7285,33.257,1.9062,1.8832,1,0
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",-1000,72.792,4.0752,55.984,0.53586,91.151,8.6375,10.079,104.49,14.338,2.7575,62.165,77.081,0.80649,348,5.8632,10.603,37.636,2.1216,2.259,1,0
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",-750,70.996,4.1954,59.094,0.53987,93.382,10.199,12.369,109.47,16.072,3.6765,66.786,76.501,0.873,199.98,5.8198,11.476,39.573,2.1931,2.467,1,0
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",-500,69.633,4.266,61.264,0.54226,94.984,11.781,14.432,112.98,17.75,4.7785,70.46,77.522,0.9089,191.65,5.7681,12.215,41.25,2.2444,2.7093,1,0
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",-250,68.533,4.3086,62.868,0.54387,96.287,13.362,16.328,115.6,19.39,6.0158,73.199,79.356,0.92242,186.23,5.7041,12.833,42.672,2.282,3.0004,1,0
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",250,66.652,4.3482,65.237,0.546,98.516,16.538,19.959,119.48,22.622,8.7297,76.586,83.143,0.92113,183.14,5.5436,13.815,44.882,2.3331,3.6827,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",500,65.815,4.3573,66.206,0.54714,99.476,18.142,21.762,121.01,24.236,10.168,77.647,84.846,0.91515,183.66,5.4498,14.248,45.745,2.3511,4.0184,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",750,65.018,4.36,67.058,0.54816,100.42,19.756,23.555,122.34,25.852,11.64,78.468,86.441,0.90776,183.71,5.3512,14.664,46.484,2.366,4.3068,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",1000,64.273,4.3577,67.8,0.54901,101.38,21.376,25.336,123.5,27.474,13.145,79.113,87.928,0.89975,184.14,5.249,15.072,47.112,2.3784,4.5427,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",1500,62.852,4.3453,69.136,0.5511,103.1,24.63,28.95,125.45,30.709,16.225,80.146,90.622,0.8844,184.78,5.0407,15.9,48.142,2.3961,4.909,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"volume",2000,61.512,4.3184,70.204,0.55279,104.78,27.89,32.479,127,33.932,19.372,80.919,92.981,0.87027,185.01,4.8362,16.732,48.926,2.4073,5.1733,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"afterload",0.7,67.549,4.6699,69.135,0.60371,77.036,14.206,16.905,114.52,20.739,7.985,75.954,78.15,0.9719,196.85,5.635,13.479,43.793,2.2843,3.763,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"afterload",0.85,67.549,4.496,66.559,0.57267,87.651,14.595,17.556,116.23,20.884,7.647,75.714,79.821,0.94855,189.98,5.6343,13.438,43.838,2.2983,3.514,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"afterload",1,67.549,4.3328,64.144,0.54494,97.466,14.944,18.15,117.71,21.008,7.3401,75.162,81.3,0.92449,183.94,5.6286,13.353,43.868,2.3105,3.3321,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"afterload",1.25,67.549,4.0844,60.466,0.50457,112.31,15.468,19.061,119.84,21.186,6.881,73.787,83.483,0.88385,175.79,5.6126,13.146,43.912,2.3278,3.5155,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"afterload",1.5,67.549,3.8607,57.154,0.46996,125.48,15.927,19.874,121.62,21.332,6.4801,72.012,85.335,0.84387,168.76,5.5915,12.879,43.943,2.3419,3.7891,1,0
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"afterload",1.75,67.549,3.6582,54.157,0.43991,137.22,16.327,20.595,123.12,21.449,6.1294,69.978,86.913,0.80515,163.36,5.5673,12.57,43.961,2.3532,4.0788,1,0
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"surge",1,67.549,3.9957,59.153,0.47017,132.41,19.761,24.337,125.82,25.356,9.25,75.543,91.232,0.82803,164.66,5.4229,13.93,46.344,2.427,4.5091,2,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"af",70,69.479,3.8451,55.343,0.53276,90.785,15.449,15.23,105.63,20.857,8.2014,77.802,0,NA,189.96,5.6335,13.811,43.963,2.2062,1.7269,NA,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"af",90,89.33,4.2048,47.07,0.50884,93.537,15.491,13.066,101.32,21.425,6.9288,80.407,0,NA,188.4,5.6925,14.125,43.619,2.2459,1.4233,NA,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"af",110,109.18,4.0781,37.351,0.47762,93.157,17.61,14.229,83.629,23.248,6.9066,82.735,0,NA,184.63,5.7329,14.432,45.154,2.2599,2.1154,NA,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"af",130,129.03,3.6009,27.907,0.43423,89.041,21.237,19.332,60.308,26.151,7.9297,91.761,0,NA,183.11,5.707,16.079,48.416,2.218,1.2864,NA,1
"g2-040",2,0,0.069873,0.037221,0.30386,2.6925,1.4322,0.26016,63.958,924.09,1.2027,0.88213,0.061944,67.549,"af",150,148.88,2.8178,18.926,0.37551,74.598,23.894,25.261,40.451,27.884,9.3292,83.742,0,NA,NA,5.5694,15.036,50.491,2.1852,1.5282,NA,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",0,70.004,3.4811,49.726,0.54866,86.019,21.173,24.324,90.639,27.676,7.9744,77.317,34.209,2.2601,140.67,5.6934,13.58,45.02,2.6107,1.7309,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",-2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",-1500,77.942,3.1367,40.244,0.53219,76.589,9.194,10.119,75.628,15.047,1.8734,54.406,37.625,1.446,209.82,6.0263,9.0281,36.251,2.1606,1.0628,1,0
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",-1000,74.127,3.3685,45.443,0.54266,81.277,13.47,15.71,83.745,19.762,3.2807,65.536,32.539,2.0141,158.99,5.9467,11.02,40.04,2.3938,1.3129,3,0
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",-750,72.855,3.4241,46.999,0.54514,82.777,15.537,18.154,86.222,21.933,4.2547,69.72,32.478,2.1467,151.41,5.8979,11.821,41.621,2.4737,1.4165,3,0
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",-500,71.791,3.4567,48.15,0.54679,83.957,17.496,20.363,88.061,23.947,5.3847,72.98,32.935,2.2159,146.16,5.8405,12.496,42.961,2.5328,1.5199,3,0
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",-250,70.863,3.4745,49.031,0.54789,85.035,19.369,22.402,89.492,25.853,6.6345,75.463,33.568,2.2481,142.81,5.7712,13.076,44.086,2.577,1.6261,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",250,69.181,3.4817,50.327,0.54936,86.935,22.95,26.205,91.613,29.45,9.3745,78.739,34.824,2.261,139.69,5.6051,14.048,45.817,2.6373,1.8372,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",500,68.39,3.4782,50.858,0.55012,87.825,24.704,28.059,92.449,31.196,10.823,79.842,35.416,2.2544,139.66,5.5096,14.491,46.496,2.6586,1.9414,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",750,67.627,3.4713,51.33,0.55091,88.688,26.44,29.884,93.175,32.918,12.31,80.702,35.982,2.2428,139.68,5.4097,14.918,47.075,2.6757,2.0416,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",1000,66.92,3.4634,51.755,0.55174,89.559,28.163,31.722,93.804,34.627,13.834,81.388,36.535,2.2277,140.04,5.3072,15.335,47.572,2.6899,2.1344,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",1500,65.487,3.436,52.468,0.55314,91.242,31.57,35.29,94.855,37.982,16.945,82.391,37.565,2.1933,141.31,5.0981,16.161,48.369,2.7101,2.2895,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"volume",2000,64.128,3.4036,53.076,0.55475,92.878,34.936,38.856,95.676,41.287,20.135,83.09,38.517,2.1572,142.2,4.8905,16.99,48.974,2.7222,2.4052,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"afterload",0.7,70,3.7778,53.968,0.6061,68.728,20.199,23.056,89.041,27.248,8.5886,77.649,33.76,2.3,147.83,5.6793,13.672,44.864,2.5786,2.0519,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"afterload",0.85,70,3.6238,51.769,0.5758,77.733,20.719,23.734,89.907,27.48,8.2635,77.663,34.005,2.2839,144.18,5.6906,13.648,44.956,2.5959,1.8855,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"afterload",1,70,3.481,49.729,0.54866,86.018,21.174,24.325,90.641,27.676,7.9733,77.32,34.208,2.2603,140.68,5.6933,13.581,45.022,2.6107,1.7312,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"afterload",1.25,70,3.2675,46.678,0.50903,98.495,21.862,25.224,91.706,27.966,7.5385,76.272,34.5,2.2108,136.3,5.6863,13.413,45.129,2.6322,1.8068,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"afterload",1.5,70,3.0781,43.972,0.47495,109.52,22.456,26.003,92.588,28.207,7.1615,74.783,34.739,2.1527,132.37,5.6704,13.188,45.216,2.65,1.9293,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"afterload",1.75,70,2.9088,41.555,0.44527,119.32,22.976,26.687,93.331,28.411,6.8313,73.02,34.936,2.0901,129.08,5.6487,12.927,45.288,2.6648,2.0557,3,0
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"surge",1,70,3.1526,45.037,0.47486,114.8,26.648,30.507,94.85,32.538,9.9675,78.206,36.571,2.1385,129.16,5.5029,14.212,47.109,2.7361,2.1224,3,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"af",70,69.479,3.1379,45.164,0.53974,81.233,20.476,20.715,84.092,26.343,9.0716,75.878,0,NA,144.96,5.7104,13.288,44.146,2.4668,1.1878,NA,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"af",90,89.33,3.6267,40.598,0.51805,86.798,19.776,18.316,82.663,26.553,7.8246,76.061,0,NA,144.86,5.7758,13.169,43.439,2.4914,1.061,NA,1
"g3-ref",3,1,0.068,0.055,0.3,3.2,0.9,0.4,75,1000,1.3,0.8,0.09,70,"af",110,109.18,3.6255,33.206,0.49322,86.217,20.333,17.136,74.997,27.132,7.4854,75.282,0,NA,144.41,5.8431,12.884,43.112,2.4746,3.4925,NA,0
